@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
84,0.02988,0.00001,0.03950,0.00002,0.05515,0.00003,5.58248,0.01454,5.20831,0.01718,4.74280,0.01177,-0.00910,0.00086,-0.00513,0.00095,0.00812,0.00053,0.36445,0.00258,0.40157,0.00257,0.45091,0.00304,30.76653,94.06313,26.53216,70.07909,23.47571,56.46598,1307.49786,804898.81725,1797.15020,1518817.42678,4685.76073,9395388.99472,165455.28225,22132719800.49809,239400.43760,48223323966.46069,784165.69551,449013663660.33893,27211303.89541,1111306253.42724,24089620.14764,849338871.12069,19935106.40601,752392300.98465,0
85,0.03933,0.00002,0.04812,0.00002,0.05216,0.00002,5.10078,0.01185,4.81912,0.01232,4.80186,0.00816,-0.00897,0.00194,-0.00237,0.00176,0.00819,0.00048,0.40561,0.00382,0.43368,0.00369,0.44861,0.00343,19.26811,41.18168,18.06664,35.66558,24.16735,62.50138,853.06412,302730.20474,1269.23785,662327.73092,4908.67038,9812490.39793,93753.16757,5615636808.46498,146842.49194,13546525458.73117,827208.79392,431368384561.09485,23762983.35305,665477882.29286,21243918.19488,567563619.79367,20423392.18109,840857723.59897,0
86,0.02238,0.00000,0.03790,0.00001,0.06240,0.00002,6.02999,0.00244,5.28162,0.01004,4.54499,0.00602,-0.00005,0.00038,0.00363,0.00046,0.00928,0.00027,0.32337,0.00295,0.40103,0.00302,0.48295,0.00318,35.40202,167.47151,27.46750,105.79209,26.02880,96.91705,4474.69028,13620655.86600,4850.70048,16857545.29674,7777.20822,37855613.39788,750360.10098,671398965658.09155,833538.91545,875604929499.36987,1490079.22358,2370866018985.89260,34133383.37216,3047736338.71578,24399260.44822,1418030520.25286,18327408.72311,938078769.79695,0
87,0.01901,0.00000,0.02809,0.00000,0.04712,0.00002,6.23164,0.00751,5.64832,0.00875,4.86097,0.01046,0.00177,0.00032,0.00510,0.00034,0.01035,0.00028,0.29882,0.00316,0.35082,0.00347,0.43356,0.00416,35.85809,142.82207,30.08973,104.03427,25.38739,79.26939,4949.12511,11998212.78990,5743.36652,16605221.82157,7471.31629,28381723.24320,809892.17673,511649060516.19910,980430.39628,777552776916.29321,1375160.04913,1554327362123.37160,35764425.95963,3290988550.24129,28591723.27757,2056610155.14293,21382712.08744,1199448682.33018,0
88,0.01708,0.00000,0.01715,0.00000,0.01629,0.00000,6.37761,0.00485,6.37857,0.00514,6.43072,0.00551,-0.00295,0.00017,-0.00286,0.00017,-0.00323,0.00017,0.32517,0.00110,0.32499,0.00110,0.31594,0.00114,45.44044,142.06917,46.23232,147.37350,46.89629,151.93823,495.58613,6886.70522,491.61642,6382.97787,407.09915,4723.10484,179195.18275,4763379031.78327,188528.43751,5323977188.38091,175131.74569,4289612184.23565,40559113.57330,276672331.90024,41352231.70833,261763239.96866,43025928.02505,293232935.70556,0
89,0.00883,0.00000,0.00871,0.00000,0.01493,0.00000,7.18995,0.00327,7.18116,0.00292,6.50987,0.00533,0.00127,0.00003,0.00130,0.00003,0.00271,0.00004,0.25090,0.00243,0.25067,0.00240,0.30599,0.00335,97.19649,1236.74911,97.57746,1227.58523,74.48572,850.20222,12845.53868,149475699.57326,12901.23294,146892143.11443,16889.36249,243409930.51914,2446039.86309,8153487884796.18360,2453258.32452,8003813993465.46290,3216088.27830,14677731011773.35000,53656996.73107,60942358359.34680,53977835.99836,61564667776.70197,40317839.16535,34714932339.86572,0
90,0.00886,0.00000,0.00879,0.00000,0.00819,0.00000,7.10010,0.00160,7.13149,0.00166,7.18468,0.00173,0.00005,0.00005,0.00007,0.00005,0.00042,0.00004,0.25567,0.00149,0.25609,0.00142,0.24488,0.00154,79.46825,507.18166,82.59157,547.16147,85.92877,570.03357,757.50763,192110.95634,809.52012,212530.80963,1181.55804,1112501.83470,285812.93984,18219899229.90402,309417.79275,21278047134.65049,357879.60432,36034685991.75511,46801851.70243,11337750756.73240,44692209.45704,11169827030.23273,46197275.21542,13706053285.77414,0
91,0.00948,0.00000,0.00976,0.00000,0.01568,0.00000,7.16419,0.01009,7.11545,0.01364,6.61311,0.03255,-0.00586,0.00009,-0.00532,0.00008,-0.00465,0.00028,0.22343,0.00110,0.22605,0.00113,0.28913,0.00185,104.68576,1080.75898,112.53000,1278.09122,49.63007,235.03548,1052.32634,1200828.72360,1618.06432,2875321.04441,3591.28936,15749063.85643,217762.42291,36991614833.70642,321483.99366,93739079138.42307,636660.69578,727683133520.21729,62050697.64821,9209021791.56124,61790162.26993,10832404822.54829,42365170.85792,4623478518.98863,0
92,0.00740,0.00000,0.00700,0.00000,0.00727,0.00000,7.39320,0.00213,7.41436,0.00212,7.51919,0.00364,-0.00224,0.00005,-0.00234,0.00005,-0.00272,0.00004,0.23561,0.00086,0.22482,0.00074,0.22561,0.00075,86.51969,543.29890,92.23236,628.16787,105.60227,856.03348,632.18269,67683.37800,623.36571,75680.39198,356.75678,45566.21890,327092.06845,25102151102.21471,336833.35232,25531601773.78276,311736.50218,19746435084.42077,44468060.04004,2314591557.67987,46960173.36771,2742936842.19839,46433485.29418,2789817855.67189,0
93,0.02648,0.00002,0.03124,0.00002,0.04134,0.00001,5.92708,0.04481,5.75915,0.04430,5.62876,0.02112,-0.01473,0.00101,-0.01200,0.00103,-0.00066,0.00046,0.33368,0.00197,0.36030,0.00147,0.41139,0.00141,29.25896,81.53338,27.57959,75.30349,28.67410,112.09937,869.35560,908569.58717,1261.87773,1922884.58899,4671.93579,26857013.92988,127849.99078,28011866272.60742,187781.25232,62753702861.33008,926533.08442,1604187934966.13600,31531512.69394,1306249555.09417,28765378.10884,1238914655.36206,24896511.19031,1893175202.51458,0
94,0.04696,0.00004,0.04003,0.00003,0.05033,0.00002,5.29772,0.03520,5.42324,0.03767,5.17075,0.02566,-0.02314,0.00181,-0.01791,0.00139,-0.00404,0.00101,0.41217,0.00136,0.39662,0.00161,0.43927,0.00167,22.41177,46.23000,25.08571,59.22132,21.62406,53.40523,342.81854,127890.07536,579.59045,376967.18223,2039.79062,5034254.55398,52077.93758,3772823045.00334,81225.19654,9826039094.62925,306822.56325,169197215264.90002,22845792.05327,652062826.30220,24951277.92324,906436471.83808,21837165.27887,1071551959.31116,0
95,0.01576,0.00000,0.01537,0.00000,0.01377,0.00000,6.47742,0.00163,6.48963,0.00226,6.60557,0.00250,-0.00359,0.00013,-0.00333,0.00013,-0.00368,0.00016,0.30909,0.00112,0.30538,0.00122,0.29276,0.00118,57.52960,248.50476,56.56528,238.07291,51.93701,202.24850,620.69891,42923.86876,613.22246,42501.33913,385.86019,20444.51525,249974.23637,13824796523.32124,249052.37303,12877721690.37898,185986.33299,6110230316.97717,29543061.41622,275868260.18336,29916047.30660,312070933.00137,32276183.78743,204948137.34669,0
96,0.05055,0.00002,0.05351,0.00003,0.06041,0.00002,4.80569,0.01259,4.72733,0.01503,4.66234,0.01166,-0.00072,0.00206,0.00052,0.00180,0.00485,0.00071,0.44529,0.00308,0.45128,0.00294,0.47300,0.00226,13.14066,29.87299,13.55426,32.81790,17.82467,67.56507,2281.08912,6311460.16292,2548.76783,7865082.65947,5077.88215,31344988.64400,420426.35914,329802774538.89886,471792.61767,414980063142.98669,1050755.57741,2064145923077.68850,20524167.03618,446692237.28378,19982127.12929,451881986.80031,18803868.20687,664424524.43300,0
97,0.01341,0.00000,0.01564,0.00000,0.04470,0.00002,6.76454,0.00266,6.45999,0.00533,4.99254,0.01230,-0.00822,0.00040,-0.00874,0.00049,0.00067,0.00129,0.26986,0.00188,0.28071,0.00219,0.42597,0.00249,45.48641,229.96957,40.75510,186.69200,16.03124,43.79922,1765.52124,3638513.75009,1858.87837,4001306.11401,2855.69263,9866980.68338,315329.15244,168103948540.12665,327462.82403,181742184273.49454,515499.94828,494366356011.84106,42694705.68904,3167111562.65272,39482845.46002,2494473733.15883,22061088.91179,673853703.61318,0
98,0.01263,0.00000,0.01619,0.00000,0.03703,0.00001,6.78293,0.00355,6.45093,0.00533,5.30496,0.01222,-0.00717,0.00019,-0.00779,0.00025,-0.00237,0.00101,0.25320,0.00183,0.28176,0.00171,0.39966,0.00257,72.09992,556.71912,61.86243,414.03605,20.22341,62.05928,1771.69750,3566021.75290,2062.78807,4833680.62657,2951.42973,10586338.71074,340205.09555,165323320081.70621,376484.48136,214849223775.77228,527899.01230,518687216389.95312,43684234.08736,4653951130.70077,37877498.65587,3281574600.06645,24434449.34841,885969081.20424,0
99,0.00901,0.00000,0.00928,0.00000,0.00900,0.00000,7.14487,0.00154,7.10744,0.00111,7.12605,0.00105,-0.00017,0.00008,-0.00020,0.00008,-0.00024,0.00008,0.26432,0.00131,0.26464,0.00125,0.25677,0.00132,63.32630,298.63885,63.41524,301.37272,64.47629,315.04061,719.42407,28758.40281,741.00707,30512.35380,608.55811,26540.26964,330342.45550,18849586866.55355,332390.65378,19092812620.14172,313907.96389,16384522471.27374,55568458.88646,686440477.57160,54436919.17998,732060073.96483,53109705.89701,774973676.18470,0
100,0.01317,0.00000,0.01383,0.00000,0.01230,0.00000,6.56234,0.00274,6.53836,0.00269,6.72301,0.00179,-0.00565,0.00013,-0.00572,0.00014,-0.00477,0.00013,0.28421,0.00131,0.28855,0.00129,0.27961,0.00121,75.13548,527.59785,70.63547,458.93297,66.42342,389.73776,104.13466,87802.69983,84.58559,70806.34735,-48.86557,48072.48464,246820.04975,34920305613.00849,221610.40249,26300296512.25100,190260.35123,15186505622.55347,34887826.37800,801847940.88513,33189872.84239,668540140.80516,40501415.66625,553626737.03434,0
101,0.03129,0.00001,0.03988,0.00002,0.04726,0.00002,5.47095,0.01054,5.13870,0.01248,4.96643,0.01046,-0.01609,0.00180,-0.01518,0.00195,0.00098,0.00088,0.38056,0.00228,0.40550,0.00254,0.43218,0.00218,20.77140,47.77194,19.44115,42.70841,19.05728,60.92292,974.19024,1136875.93027,1138.91898,1556261.31302,3924.28948,18704833.17850,147131.34871,39076873842.94257,178039.69126,57748515018.00281,769045.76130,1104026007314.15160,25345929.39562,593904096.20944,22848731.84408,474703341.97201,21520767.72640,733286995.63304,0
102,0.01038,0.00000,0.01090,0.00000,0.02001,0.00000,6.74761,0.00163,6.68188,0.00115,6.01229,0.00144,0.00065,0.00002,0.00076,0.00002,0.00301,0.00004,0.27029,0.00202,0.27934,0.00182,0.34937,0.00247,133.89097,1447.15274,131.34076,1394.51757,74.59513,487.54637,5030.20238,6421699.88590,5469.85487,8110826.98387,8216.58872,26458970.16775,1187338.13650,427344235137.55859,1218440.51057,480323817612.24023,1270839.48461,901384093236.25439,50231439.71580,37798913791.08332,47748959.01473,35508444112.89902,27609542.59127,12893053044.31923,0
103,0.03931,0.00001,0.04116,0.00002,0.03933,0.00001,5.33019,0.01151,5.28049,0.01633,5.30872,0.01461,0.00265,0.00038,0.00312,0.00032,0.00446,0.00013,0.40327,0.00236,0.41423,0.00191,0.40870,0.00217,31.11257,109.01010,33.14429,126.03367,43.97014,231.00139,3680.46556,9538918.00142,4346.80413,12046487.43280,8884.75498,43449321.14358,633016.24046,477879221906.62518,737873.51575,591036061932.34839,1589865.22125,2345826690842.11380,24471096.54333,4118763889.69766,24066974.12036,4296054790.00987,24178470.73933,6239168159.16775,1
104,0.01630,0.00000,0.01467,0.00000,0.01670,0.00000,6.80317,0.00774,6.79432,0.00681,6.76207,0.00704,-0.00991,0.00018,-0.00989,0.00017,-0.01044,0.00019,0.26790,0.00199,0.26452,0.00226,0.27033,0.00208,81.43834,687.50188,85.38204,747.61640,80.58731,656.53687,107.58457,3369.80351,133.46114,4502.62756,82.10935,1677.45717,165465.39619,24508072716.04014,179323.70884,29090420137.08125,132968.57973,15169751377.61283,48466209.21143,1124972968.16648,49975715.04645,1414358733.06477,45332118.61836,961184213.84500,1
105,0.02648,0.00001,0.03871,0.00002,0.04443,0.00003,5.92968,0.02536,5.38933,0.02562,5.18472,0.03232,-0.00209,0.00037,0.00183,0.00032,0.00453,0.00008,0.34924,0.00214,0.39918,0.00231,0.41669,0.00231,39.83663,160.05088,35.91694,141.34230,50.95348,319.86958,2808.62095,3303376.49465,4090.28479,8317539.57520,14003.60717,97361146.30835,345202.40592,76199508553.85706,524750.49006,215979567585.83514,2602819.75030,5168412178727.66020,28956266.12665,4231919580.38932,24233169.31426,3660880691.18527,23180423.18806,5568201051.19678,1
106,0.03334,0.00002,0.04152,0.00002,0.04399,0.00003,5.45786,0.02254,5.21188,0.01849,5.19517,0.02357,-0.00595,0.00063,-0.00500,0.00059,0.00026,0.00027,0.37476,0.00239,0.40919,0.00166,0.41293,0.00184,31.79228,116.79526,31.93522,120.80664,38.23533,203.37221,2686.10907,8148596.15678,3025.58939,10233619.83550,6166.01177,39841462.65952,481105.34607,413206583209.28320,549177.94546,535938198837.05719,1124045.21030,2168217949300.38160,27091640.08655,3381124238.57568,23850464.24855,2743762203.77934,23428465.49909,3766327492.08507,1
107,0.02036,0.00001,0.02497,0.00001,0.02263,0.00001,6.02241,0.02227,5.74710,0.02054,5.90394,0.01920,-0.01796,0.00113,-0.01187,0.00110,-0.00215,0.00060,0.30906,0.00266,0.33439,0.00274,0.32486,0.00254,29.63192,89.61872,27.87307,79.28267,31.64217,102.92320,360.33847,66844.15067,998.34665,539880.74455,3154.81701,4423501.86536,52193.14685,1906192972.66156,145427.36795,19055470905.89528,563082.22162,239519076632.78470,33367451.54865,1065632351.49364,30328463.45987,1080116892.00850,31905859.92734,1729309174.82198,0
108,0.02996,0.00001,0.03240,0.00002,0.03308,0.00002,5.54053,0.01858,5.42540,0.01869,5.44621,0.01883,-0.01071,0.00103,-0.00529,0.00076,0.00028,0.00044,0.36209,0.00278,0.37285,0.00274,0.37539,0.00291,28.63233,83.59447,30.48740,94.99729,33.95204,119.63553,1337.52373,914620.94997,2311.37682,2612127.23331,4524.85450,8436725.13636,223680.12624,38440048454.58656,388797.93787,120326067302.32216,826605.28637,436874146123.73877,27498938.38857,937184946.02180,25833624.11814,1047214155.64413,24912206.22372,1342307595.01412,0
109,0.05083,0.00003,0.05161,0.00003,0.05053,0.00003,4.89541,0.01679,4.91585,0.01867,4.93289,0.01654,-0.00196,0.00237,-0.00216,0.00220,0.00409,0.00054,0.44462,0.00213,0.44476,0.00197,0.44202,0.00199,12.81766,22.45667,13.37720,24.17870,20.76878,82.99383,1376.99960,2275833.39174,1461.23831,2561440.28319,4598.19105,25593243.08223,201045.64418,74164944269.57631,216415.80454,86124357999.07416,800084.03880,1190547498087.12060,19695243.28858,914411740.62935,19927601.00759,942701882.00265,20010689.46167,1750686168.73013,1
110,0.04300,0.00001,0.04972,0.00002,0.05609,0.00003,5.21455,0.01635,5.04426,0.01806,4.83410,0.01655,-0.00236,0.00232,-0.00134,0.00240,0.00525,0.00057,0.42558,0.00247,0.44437,0.00222,0.46063,0.00228,12.99228,26.80298,12.45735,24.93499,19.15115,83.17797,1296.61947,2023212.56686,1326.21545,2113023.70556,4555.92572,25106170.15544,156993.91994,45605333480.81953,164706.73748,50138133010.30046,761263.84293,1079093594208.95310,21093429.44293,1130290459.66689,19839776.87289,985616407.64390,18749778.71739,1548688329.78675,1
111,0.02088,0.00000,0.02297,0.00000,0.02110,0.00000,6.02254,0.00046,5.91381,0.00013,6.00409,0.00032,-0.00296,0.00011,-0.00275,0.00011,-0.00245,0.00012,0.34855,0.00083,0.36530,0.00096,0.35424,0.00106,55.49949,190.04225,55.76878,191.05452,50.95197,152.60077,516.95058,7440.92042,535.83451,7774.38897,444.43983,5168.34984,272224.85947,19094283877.75534,287784.06276,20747927698.34831,262684.82377,16041365714.25039,25976990.66737,175590368.78777,25500050.37231,160637158.78483,25569051.52694,141086515.88972,0
112,0.01908,0.00000,0.02136,0.00000,0.02184,0.00000,6.14867,0.00079,6.04254,0.00033,6.05947,0.00026,-0.00366,0.00012,-0.00338,0.00011,-0.00311,0.00012,0.33807,0.00097,0.35563,0.00110,0.35634,0.00104,54.49756,181.37213,55.28514,186.51578,51.24412,154.48887,497.18906,6297.91890,531.22600,8079.19564,474.92227,5714.66246,265827.99288,18306517938.68918,287771.76146,20873641984.25363,271919.16767,17598015032.03095,27709029.62870,232125028.17442,26807115.30376,203408662.59005,25582415.10362,178036483.75101,0
113,0.02310,0.00000,0.02811,0.00000,0.02585,0.00000,5.94905,0.00227,5.74456,0.00143,5.83676,0.00125,-0.00122,0.00010,-0.00071,0.00011,0.00074,0.00009,0.34973,0.00094,0.38167,0.00110,0.36924,0.00112,62.37208,275.72782,59.68533,254.72438,61.68187,272.09597,2074.93006,3497952.40322,2411.84434,4875644.13770,4051.65157,13406116.11493,426646.03765,139793247291.03177,463448.95793,191086864815.08130,704012.88645,524134185741.40961,28532070.20641,5532629568.50832,24507645.71528,4498328816.49105,25519409.23587,5826871718.83423,0
114,0.01506,0.00000,0.01494,0.00000,0.01563,0.00000,6.65531,0.00031,6.63587,0.00013,6.58757,0.00033,-0.00088,0.00012,-0.00064,0.00012,-0.00070,0.00013,0.31674,0.00085,0.32297,0.00097,0.32521,0.00097,47.45924,135.11935,46.79220,130.99563,46.60086,132.48815,719.70614,2230.42352,705.19291,3254.19028,716.94873,9318.25435,328846.81095,27344655401.24817,326451.92006,27435721681.19288,319077.22896,26990292424.35119,29881375.08447,1193417662.24994,30590907.22929,1229540060.54744,30902954.59578,1404398880.67414,0
115,0.01285,0.00000,0.01289,0.00000,0.01590,0.00000,6.67201,0.00310,6.64375,0.00267,6.55536,0.00252,-0.00241,0.00008,-0.00229,0.00008,-0.00188,0.00008,0.28769,0.00085,0.29160,0.00095,0.30706,0.00078,70.84135,338.02057,70.83107,340.76072,70.50507,338.74928,1088.14989,289824.20620,1182.09744,403153.14808,1677.56916,1595303.97606,397552.85972,42033647645.60503,408088.95534,46442129835.27966,463209.51305,91013614781.37425,33730553.67182,2810738910.67067,34243702.73450,2948034210.28832,30416889.09462,2904868625.17981,0
116,0.01247,0.00000,0.01273,0.00000,0.01255,0.00000,6.66601,0.00130,6.62957,0.00172,6.63275,0.00134,-0.00197,0.00007,-0.00171,0.00007,-0.00129,0.00006,0.28691,0.00115,0.29341,0.00131,0.29012,0.00137,74.34367,373.98554,75.52537,390.89432,78.31222,424.95274,1163.17815,104498.50529,1368.98736,257832.24137,2168.67386,2240518.40514,432874.05898,42683826029.56069,464370.44364,53710705438.78430,584425.83741,154468493943.90845,32682265.20847,2551962488.31748,34545148.77023,2936671610.65727,34716873.60467,3998288884.94196,0
117,0.01329,0.00000,0.01332,0.00000,0.01283,0.00000,6.77824,0.00148,6.77601,0.00140,6.82107,0.00111,-0.00487,0.00015,-0.00488,0.00015,-0.00487,0.00016,0.27745,0.00138,0.27747,0.00137,0.27386,0.00133,60.21743,304.65953,60.84186,309.24164,57.97325,273.18988,406.26817,19751.96240,417.64598,20669.33138,273.15548,11999.96917,147936.66220,5799501051.99002,151710.80020,6184033332.16043,123355.42824,3689660664.37897,56819271.07276,730267603.33251,56225097.28761,765915287.40966,57714133.77252,685013638.06388,0
118,0.05870,0.00002,0.06463,0.00001,0.06013,0.00001,4.68836,0.00745,4.54743,0.00537,4.65499,0.00434,0.00040,0.00089,0.00226,0.00075,0.00158,0.00037,0.48268,0.00264,0.50434,0.00219,0.49396,0.00207,19.35921,41.52222,19.79149,46.72559,27.64865,114.42825,1918.83719,4340636.76937,2368.99564,6551096.66420,4858.44379,29003146.87291,281731.70204,131587307129.61809,356323.50383,214708333328.58121,840988.02149,1288569613386.41940,19509092.29879,975757969.83367,18368444.99075,912876168.96231,19100922.65726,1542126847.35321,0
119,0.02165,0.00000,0.02036,0.00000,0.01965,0.00000,6.24693,0.00579,6.24791,0.00530,6.28411,0.00583,-0.01002,0.00081,-0.01017,0.00081,-0.01072,0.00079,0.33913,0.00145,0.33109,0.00163,0.32645,0.00160,23.48264,40.25481,23.53829,40.75919,24.23495,43.24311,122.07688,925.61532,131.13825,1173.06049,121.94988,946.14770,32771.20413,254066801.24628,33363.54871,271442806.99494,31222.61009,210457061.88616,33773253.98897,81265499.35947,34759911.08634,74524770.31102,35391116.82350,66519664.64933,0
120,0.04363,0.00001,0.04288,0.00002,0.05437,0.00002,5.14726,0.01556,5.14229,0.01749,4.76801,0.01336,0.00413,0.00033,0.00445,0.00034,0.00420,0.00012,0.42658,0.00376,0.41907,0.00383,0.45844,0.00347,25.01013,148.97513,24.18980,135.95333,34.84131,337.05590,6271.31056,47725293.04465,5968.03738,42970392.46209,11891.17622,172336924.65990,1123169.68912,2352437009357.00730,1056464.22374,2072014406809.26050,2330439.40206,10173831006876.05900,22722567.60789,4841594221.89440,23093031.53687,4835006833.04298,20160992.54303,5736412457.88337,0
121,0.00293,0.00000,0.00311,0.00000,0.00425,0.00000,8.59836,0.00103,8.51466,0.00062,8.21017,0.00080,-0.00138,0.00005,-0.00143,0.00005,-0.00216,0.00007,0.16547,0.00081,0.16374,0.00080,0.17218,0.00082,100.09945,916.62461,98.95812,908.53968,84.95047,697.20417,27.02485,572.45997,26.58844,654.66597,5.31801,197.64012,74520.25566,3737873103.99110,75792.52006,4198704613.19305,66739.65641,4994034042.89327,101221987.47557,6745192833.34809,100660851.05155,6854414836.89149,87700021.84701,3454026741.61610,0
122,0.04853,0.00002,0.04953,0.00003,0.05099,0.00002,4.97932,0.01680,4.95159,0.01945,4.97340,0.01726,0.00620,0.00244,0.00708,0.00177,0.00700,0.00066,0.44364,0.00173,0.44511,0.00172,0.45322,0.00156,10.58465,16.73615,11.81033,22.63167,17.06502,59.18541,1847.21172,4099654.54270,2427.19789,7096980.12038,5232.87996,33232215.47468,320092.13458,189852661296.67020,439276.85468,358221908417.19104,1116638.59172,2328658851284.26030,20496341.38165,379790762.58118,20328062.42184,439071578.36585,20210769.97362,735586160.66087,0
123,0.05230,0.00001,0.05624,0.00003,0.05660,0.00002,5.24842,0.01770,5.00129,0.02598,5.24335,0.01802,0.00431,0.00060,0.00399,0.00054,0.00381,0.00026,0.45370,0.00896,0.48039,0.01188,0.45908,0.01024,23.36404,53.86690,24.13151,59.22408,32.04086,110.62994,3064.50357,11144663.14645,3485.88879,14420749.60182,5410.33176,35101588.92480,540128.55896,526202008379.47089,616518.44404,685102787678.69946,949645.44778,1640939330424.80470,22506765.31906,2573670107.05958,21123009.99707,2411059583.34497,20735577.91417,3268351629.63836,0
124,0.03721,0.00001,0.03761,0.00002,0.06076,0.00003,5.46535,0.02501,5.42872,0.02930,4.74403,0.02044,-0.00841,0.00173,-0.00800,0.00167,0.00205,0.00081,0.40225,0.00312,0.40057,0.00324,0.46319,0.00336,18.13014,55.31230,18.26770,56.33573,18.72744,76.95688,1638.40468,3224055.81539,1714.17806,3521741.97648,3655.53197,16196946.79121,223754.28945,92372504895.76894,235490.10564,102153987847.29956,577318.72975,621303067719.97595,25426641.03248,1814855287.70693,25497412.23696,1855428524.66386,19324256.98563,1448769677.56124,1
125,0.02326,0.00001,0.02554,0.00002,0.04526,0.00003,6.00417,0.03699,5.90444,0.04132,5.12136,0.03113,-0.00664,0.00060,-0.00679,0.00066,0.00115,0.00042,0.32340,0.00270,0.33692,0.00227,0.41738,0.00220,32.95645,145.31312,30.93684,129.94956,26.45063,138.02173,3038.43601,11132087.16790,2880.26648,10030095.34460,5747.28253,40101995.79499,506674.98054,468588892681.85187,461198.88236,389522798165.74438,1051827.35570,2062195017461.28150,32942734.96623,4183873754.15763,31612835.10508,3780260666.37702,22558520.38241,2619194646.69162,1
126,0.01726,0.00000,0.01658,0.00000,0.01658,0.00000,6.56644,0.00118,6.54365,0.00146,6.53219,0.00152,0.00010,0.00014,0.00138,0.00014,0.00158,0.00014,0.33279,0.00085,0.33176,0.00097,0.33204,0.00097,31.55142,26.60044,31.98924,29.90457,34.09094,38.88410,606.01654,320239.08898,978.81721,898074.26619,1399.62321,2037400.22049,101018.02187,4799793263.88669,145798.05963,16685734080.61955,208760.44023,45541476137.40566,39358011.07163,1763785997.69113,39618040.79882,2193224984.45033,39495897.56422,2551148283.39734,0
127,0.01240,0.00000,0.01280,0.00000,0.01476,0.00000,6.91862,0.00474,6.86298,0.00872,6.81315,0.01073,-0.00886,0.00023,-0.00949,0.00024,-0.01011,0.00026,0.25872,0.00109,0.25992,0.00115,0.27998,0.00084,55.94639,262.98846,55.80887,265.58156,54.52601,252.49877,162.39058,10552.71565,180.83692,11535.15273,137.50358,7456.55017,106564.53470,5130868244.01062,101567.73445,4819178353.99439,85692.48770,3222279471.40218,43831490.79366,350539637.55590,43101808.84573,319280055.68688,38301331.29537,205542140.70361,1
